timestamp: 713 | hand: left | pinch strength: 0.121501 | finger: index | distance: 71.00821549457852
timestamp: 1630 | hand: left | pinch strength: 1 | finger: index | distance: 18.372527942351855
timestamp: 1651 | hand: left | pinch strength: 1 | finger: index | distance: 18.517023168762847
timestamp: 1670 | hand: left | pinch strength: 1 | finger: index | distance: 17.893430122377318
timestamp: 1688 | hand: left | pinch strength: 1 | finger: index | distance: 15.36725319540223
timestamp: 1705 | hand: left | pinch strength: 1 | finger: index | distance: 12.890890743559961
timestamp: 1724 | hand: left | pinch strength: 0.900527 | finger: index | distance: 16.024790884825922
timestamp: 1742 | hand: left | pinch strength: 0.536988 | finger: index | distance: 26.49709573411584
timestamp: 1760 | hand: left | pinch strength: 0.12901 | finger: index | distance: 40.149985669084614
timestamp: 2631 | hand: left | pinch strength: 0.00158459 | finger: middle | distance: 70.47411777221834
timestamp: 2644 | hand: left | pinch strength: 0.119647 | finger: middle | distance: 66.50767453243647
timestamp: 2661 | hand: left | pinch strength: 0.241931 | finger: middle | distance: 62.38395640233473
timestamp: 2679 | hand: left | pinch strength: 0.379868 | finger: middle | distance: 57.65698237325293
timestamp: 2702 | hand: left | pinch strength: 0.51474 | finger: middle | distance: 53.10487791764896
timestamp: 2721 | hand: left | pinch strength: 0.649735 | finger: middle | distance: 48.60077633390643
timestamp: 2739 | hand: left | pinch strength: 0.773855 | finger: middle | distance: 44.621329510167
timestamp: 2757 | hand: left | pinch strength: 0.889402 | finger: middle | distance: 40.97890061975309
timestamp: 2775 | hand: left | pinch strength: 0.995409 | finger: middle | distance: 37.714969873597944
timestamp: 2793 | hand: left | pinch strength: 1 | finger: middle | distance: 35.33088100586935
timestamp: 2811 | hand: left | pinch strength: 1 | finger: middle | distance: 33.34681245651524
timestamp: 2829 | hand: left | pinch strength: 1 | finger: middle | distance: 31.543577311568512
timestamp: 2847 | hand: left | pinch strength: 1 | finger: middle | distance: 30.05612989251278
timestamp: 2865 | hand: left | pinch strength: 1 | finger: middle | distance: 28.274807234752277
timestamp: 2884 | hand: left | pinch strength: 1 | finger: middle | distance: 26.00877184071751
timestamp: 2905 | hand: left | pinch strength: 1 | finger: middle | distance: 23.7194184210933
timestamp: 2920 | hand: left | pinch strength: 1 | finger: middle | distance: 21.547578621434475
timestamp: 2937 | hand: left | pinch strength: 1 | finger: middle | distance: 19.796407627822273
timestamp: 2955 | hand: left | pinch strength: 1 | finger: middle | distance: 18.164653611409715
timestamp: 2973 | hand: left | pinch strength: 1 | finger: middle | distance: 16.559923763788888
timestamp: 2991 | hand: left | pinch strength: 1 | finger: middle | distance: 14.351545677818116
timestamp: 3010 | hand: left | pinch strength: 1 | finger: middle | distance: 13.051294554721386
timestamp: 3030 | hand: left | pinch strength: 1 | finger: middle | distance: 12.029559022428877
timestamp: 3046 | hand: left | pinch strength: 1 | finger: middle | distance: 11.06365616105273
timestamp: 3061 | hand: left | pinch strength: 1 | finger: middle | distance: 10.17126895180734
timestamp: 3079 | hand: left | pinch strength: 1 | finger: middle | distance: 9.502503586423947
timestamp: 3097 | hand: left | pinch strength: 1 | finger: middle | distance: 8.19520919196087
timestamp: 3117 | hand: left | pinch strength: 1 | finger: middle | distance: 7.332049212873579
timestamp: 3137 | hand: left | pinch strength: 1 | finger: middle | distance: 6.567056275836235
timestamp: 3154 | hand: left | pinch strength: 1 | finger: middle | distance: 5.831429166165011
timestamp: 3173 | hand: left | pinch strength: 1 | finger: middle | distance: 5.2610838141964535
timestamp: 3190 | hand: left | pinch strength: 1 | finger: middle | distance: 4.7869325355597026
timestamp: 3208 | hand: left | pinch strength: 1 | finger: middle | distance: 4.393581853112559
timestamp: 3226 | hand: left | pinch strength: 1 | finger: middle | distance: 4.115265713170911
timestamp: 3245 | hand: left | pinch strength: 1 | finger: middle | distance: 3.8962069054402173
timestamp: 3262 | hand: left | pinch strength: 1 | finger: middle | distance: 3.763539942660374
timestamp: 3281 | hand: left | pinch strength: 1 | finger: middle | distance: 3.6495299423350467
timestamp: 3299 | hand: left | pinch strength: 1 | finger: middle | distance: 3.517098811520657
timestamp: 3317 | hand: left | pinch strength: 1 | finger: middle | distance: 3.3968206855823273
timestamp: 3335 | hand: left | pinch strength: 1 | finger: middle | distance: 3.304142530218684
timestamp: 3353 | hand: left | pinch strength: 1 | finger: middle | distance: 3.2626841909691433
timestamp: 3371 | hand: left | pinch strength: 1 | finger: middle | distance: 3.2056958448985786
timestamp: 3389 | hand: left | pinch strength: 1 | finger: middle | distance: 3.152960768864723
timestamp: 3408 | hand: left | pinch strength: 1 | finger: middle | distance: 3.098319178199702
timestamp: 3424 | hand: left | pinch strength: 1 | finger: middle | distance: 3.07429926975239
timestamp: 3443 | hand: left | pinch strength: 1 | finger: middle | distance: 3.0105865690924767
timestamp: 3461 | hand: left | pinch strength: 1 | finger: middle | distance: 2.9653623808904213
timestamp: 3480 | hand: left | pinch strength: 1 | finger: middle | distance: 2.727909371661731
timestamp: 3498 | hand: left | pinch strength: 1 | finger: middle | distance: 2.6416682096735657
timestamp: 3515 | hand: left | pinch strength: 1 | finger: middle | distance: 2.633366432914332
timestamp: 3534 | hand: left | pinch strength: 1 | finger: middle | distance: 2.6186509885817113
timestamp: 3552 | hand: left | pinch strength: 1 | finger: middle | distance: 2.6074033443255282
timestamp: 3569 | hand: left | pinch strength: 1 | finger: middle | distance: 2.625733916450799
timestamp: 3588 | hand: left | pinch strength: 1 | finger: middle | distance: 2.636879559251807
timestamp: 3606 | hand: left | pinch strength: 1 | finger: middle | distance: 2.6902171455107435
timestamp: 3624 | hand: left | pinch strength: 1 | finger: middle | distance: 2.8236105698201297
timestamp: 3642 | hand: left | pinch strength: 1 | finger: middle | distance: 3.0307860185107187
timestamp: 3660 | hand: left | pinch strength: 1 | finger: middle | distance: 3.261528305871339
timestamp: 3680 | hand: left | pinch strength: 1 | finger: middle | distance: 3.4095964995875883
timestamp: 3696 | hand: left | pinch strength: 1 | finger: middle | distance: 3.366374936040261
timestamp: 3711 | hand: left | pinch strength: 1 | finger: middle | distance: 3.001447952239051
timestamp: 3727 | hand: left | pinch strength: 1 | finger: middle | distance: 2.7615568525742753
timestamp: 3747 | hand: left | pinch strength: 1 | finger: middle | distance: 5.6973991961244845
timestamp: 3766 | hand: left | pinch strength: 0.905144 | finger: middle | distance: 13.118856377367656
timestamp: 3785 | hand: left | pinch strength: 0.599102 | finger: middle | distance: 22.504880577776905
timestamp: 3802 | hand: left | pinch strength: 0.276891 | finger: middle | distance: 33.07822346877172
timestamp: 4618 | hand: left | pinch strength: 0.000213587 | finger: ring | distance: 75.25533565515471
timestamp: 4635 | hand: left | pinch strength: 0.110532 | finger: ring | distance: 71.82392127174622
timestamp: 4653 | hand: left | pinch strength: 0.230124 | finger: ring | distance: 67.9701478505086
timestamp: 4671 | hand: left | pinch strength: 0.364385 | finger: ring | distance: 63.44876531801072
timestamp: 4690 | hand: left | pinch strength: 0.537582 | finger: ring | distance: 57.47672175107067
timestamp: 4707 | hand: left | pinch strength: 0.776809 | finger: ring | distance: 49.04162362422355
timestamp: 4726 | hand: left | pinch strength: 1 | finger: ring | distance: 39.14826587845239
timestamp: 4745 | hand: left | pinch strength: 1 | finger: ring | distance: 32.41360805664806
timestamp: 4761 | hand: left | pinch strength: 1 | finger: ring | distance: 27.960899518792314
timestamp: 4777 | hand: left | pinch strength: 1 | finger: ring | distance: 25.450826310554245
timestamp: 4795 | hand: left | pinch strength: 1 | finger: ring | distance: 24.114970556067448
timestamp: 4813 | hand: left | pinch strength: 1 | finger: ring | distance: 23.665082900340753
timestamp: 4839 | hand: left | pinch strength: 0.982778 | finger: ring | distance: 23.837502982695145
timestamp: 4862 | hand: left | pinch strength: 0.94717 | finger: ring | distance: 24.036235176915703
timestamp: 4870 | hand: left | pinch strength: 0.938088 | finger: ring | distance: 23.989001680353432
timestamp: 4885 | hand: left | pinch strength: 0.939318 | finger: ring | distance: 23.92782859120317
timestamp: 4904 | hand: left | pinch strength: 0.962136 | finger: ring | distance: 24.02658113839753
timestamp: 4922 | hand: left | pinch strength: 1 | finger: ring | distance: 24.1085796298745
timestamp: 4939 | hand: left | pinch strength: 1 | finger: ring | distance: 24.151095715308646
timestamp: 4960 | hand: left | pinch strength: 1 | finger: ring | distance: 24.195810565054433
timestamp: 4978 | hand: left | pinch strength: 1 | finger: ring | distance: 24.238765220200467
timestamp: 4997 | hand: left | pinch strength: 1 | finger: ring | distance: 24.113179470364344
timestamp: 5014 | hand: left | pinch strength: 1 | finger: ring | distance: 23.913326025879382
timestamp: 5033 | hand: left | pinch strength: 1 | finger: ring | distance: 23.637690045772235
timestamp: 5051 | hand: left | pinch strength: 1 | finger: ring | distance: 23.32684840178801
timestamp: 5069 | hand: left | pinch strength: 1 | finger: ring | distance: 23.062370434107596
timestamp: 5087 | hand: left | pinch strength: 1 | finger: ring | distance: 22.82301565875991
timestamp: 5105 | hand: left | pinch strength: 1 | finger: ring | distance: 22.653632446475328
timestamp: 5123 | hand: left | pinch strength: 1 | finger: ring | distance: 22.57787008112147
timestamp: 5142 | hand: left | pinch strength: 1 | finger: ring | distance: 22.51287443864066
timestamp: 5160 | hand: left | pinch strength: 1 | finger: ring | distance: 22.455106910010464
timestamp: 5178 | hand: left | pinch strength: 1 | finger: ring | distance: 22.426103915972558
timestamp: 5195 | hand: left | pinch strength: 1 | finger: ring | distance: 22.306735019944096
timestamp: 5214 | hand: left | pinch strength: 1 | finger: ring | distance: 22.20603490585387
timestamp: 5232 | hand: left | pinch strength: 1 | finger: ring | distance: 22.157583747331294
timestamp: 5249 | hand: left | pinch strength: 1 | finger: ring | distance: 22.106353283615103
timestamp: 5267 | hand: left | pinch strength: 1 | finger: ring | distance: 22.035810413960274
timestamp: 5286 | hand: left | pinch strength: 1 | finger: ring | distance: 22.009495066902378
timestamp: 5304 | hand: left | pinch strength: 1 | finger: ring | distance: 21.98444669055831
timestamp: 5325 | hand: left | pinch strength: 1 | finger: ring | distance: 21.920542108716198
timestamp: 5341 | hand: left | pinch strength: 1 | finger: ring | distance: 21.811552397754728
timestamp: 5358 | hand: left | pinch strength: 1 | finger: ring | distance: 21.73005660922217
timestamp: 5376 | hand: left | pinch strength: 1 | finger: ring | distance: 21.62675126157417
timestamp: 5394 | hand: left | pinch strength: 1 | finger: ring | distance: 21.52538101451401
timestamp: 5412 | hand: left | pinch strength: 1 | finger: ring | distance: 21.370338862311005
timestamp: 5432 | hand: left | pinch strength: 1 | finger: ring | distance: 21.24244678797619
timestamp: 5449 | hand: left | pinch strength: 1 | finger: ring | distance: 21.16858063380727
timestamp: 5463 | hand: left | pinch strength: 1 | finger: ring | distance: 21.127322467601044
timestamp: 5481 | hand: left | pinch strength: 1 | finger: ring | distance: 21.085245737481934
timestamp: 5499 | hand: left | pinch strength: 1 | finger: ring | distance: 21.066084176704507
timestamp: 5521 | hand: left | pinch strength: 1 | finger: ring | distance: 21.032966056170014
timestamp: 5539 | hand: left | pinch strength: 1 | finger: ring | distance: 21.002021231538645
timestamp: 5558 | hand: left | pinch strength: 1 | finger: ring | distance: 20.933151743108347
timestamp: 5575 | hand: left | pinch strength: 1 | finger: ring | distance: 20.89035031443943
timestamp: 5594 | hand: left | pinch strength: 1 | finger: ring | distance: 20.85179874974818
timestamp: 5612 | hand: left | pinch strength: 1 | finger: ring | distance: 20.75296566806778
timestamp: 5630 | hand: left | pinch strength: 1 | finger: ring | distance: 20.60492656672185
timestamp: 5644 | hand: left | pinch strength: 1 | finger: ring | distance: 19.77303505635895
timestamp: 5662 | hand: left | pinch strength: 1 | finger: ring | distance: 18.015057496994
timestamp: 5680 | hand: left | pinch strength: 1 | finger: ring | distance: 17.874985402511523
timestamp: 5698 | hand: left | pinch strength: 0.564328 | finger: ring | distance: 27.735030476276744
timestamp: 5716 | hand: left | pinch strength: 0.0660195 | finger: ring | distance: 42.87556597480668
timestamp: 6442 | hand: left | pinch strength: 0.10382 | finger: pinky | distance: 75.49288093601675
timestamp: 6470 | hand: left | pinch strength: 0.311456 | finger: pinky | distance: 68.34493752941763
timestamp: 6484 | hand: left | pinch strength: 0.492555 | finger: pinky | distance: 61.934138603196864
timestamp: 6498 | hand: left | pinch strength: 0.652111 | finger: pinky | distance: 56.25176658523713
timestamp: 6512 | hand: left | pinch strength: 0.800418 | finger: pinky | distance: 50.86908037000474
timestamp: 6530 | hand: left | pinch strength: 0.932643 | finger: pinky | distance: 46.10190219687254
timestamp: 6547 | hand: left | pinch strength: 1 | finger: pinky | distance: 43.32156994858335
timestamp: 6568 | hand: left | pinch strength: 1 | finger: pinky | distance: 41.16502162771204
timestamp: 6586 | hand: left | pinch strength: 1 | finger: pinky | distance: 39.48029970314308
timestamp: 6607 | hand: left | pinch strength: 1 | finger: pinky | distance: 37.80240626970723
timestamp: 6625 | hand: left | pinch strength: 1 | finger: pinky | distance: 34.598289915832545
timestamp: 6644 | hand: left | pinch strength: 1 | finger: pinky | distance: 31.69883250105594
timestamp: 6661 | hand: left | pinch strength: 1 | finger: pinky | distance: 29.447782680704503
timestamp: 6679 | hand: left | pinch strength: 1 | finger: pinky | distance: 27.365660457039954
timestamp: 6694 | hand: left | pinch strength: 1 | finger: pinky | distance: 25.959047255629407
timestamp: 6712 | hand: left | pinch strength: 1 | finger: pinky | distance: 24.910557721777323
timestamp: 6730 | hand: left | pinch strength: 1 | finger: pinky | distance: 24.314638519213077
timestamp: 6748 | hand: left | pinch strength: 1 | finger: pinky | distance: 23.7936846705171
timestamp: 6766 | hand: left | pinch strength: 1 | finger: pinky | distance: 23.44090536754074
timestamp: 6784 | hand: left | pinch strength: 1 | finger: pinky | distance: 23.20295923648533
timestamp: 6803 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.95899504703984
timestamp: 6821 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.80129667738219
timestamp: 6839 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.6412950903874
timestamp: 6857 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.489740276179262
timestamp: 6873 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.290549417410045
timestamp: 6890 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.18336513178288
timestamp: 6909 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.134887521964068
timestamp: 6931 | hand: left | pinch strength: 1 | finger: pinky | distance: 22.045337655386458
timestamp: 6949 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.947961748873176
timestamp: 6967 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.785455193775515
timestamp: 6985 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.659657787924537
timestamp: 7003 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.572426421939657
timestamp: 7021 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.512975822047476
timestamp: 7039 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.468310467756893
timestamp: 7058 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.435095404033085
timestamp: 7075 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.387560827967267
timestamp: 7094 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.342884667260886
timestamp: 7112 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.26559327011595
timestamp: 7130 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.19620640704369
timestamp: 7147 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.143385055378435
timestamp: 7166 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.118536011049628
timestamp: 7184 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.102906319746566
timestamp: 7202 | hand: left | pinch strength: 1 | finger: pinky | distance: 21.068602628081425
timestamp: 7220 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.98261125241566
timestamp: 7238 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.92707596703372
timestamp: 7256 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.87519088319913
timestamp: 7280 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.82964836765134
timestamp: 7293 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.736688129978702
timestamp: 7311 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.64156365419055
timestamp: 7328 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.555363730666517
timestamp: 7347 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.483269119942744
timestamp: 7365 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.452316721584385
timestamp: 7383 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.41870516487273
timestamp: 7401 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.317349433673673
timestamp: 7419 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.246222493344263
timestamp: 7437 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.15181908538283
timestamp: 7455 | hand: left | pinch strength: 1 | finger: pinky | distance: 20.04939792337916
timestamp: 7473 | hand: left | pinch strength: 1 | finger: pinky | distance: 19.909261790684262
timestamp: 7491 | hand: left | pinch strength: 1 | finger: pinky | distance: 19.654730795409026
timestamp: 7509 | hand: left | pinch strength: 1 | finger: pinky | distance: 19.173926425487295
timestamp: 7528 | hand: left | pinch strength: 1 | finger: pinky | distance: 18.78557020827422
timestamp: 7546 | hand: left | pinch strength: 1 | finger: pinky | distance: 18.73034327208127
timestamp: 7564 | hand: left | pinch strength: 0.925331 | finger: pinky | distance: 19.455380870340218
timestamp: 7582 | hand: left | pinch strength: 0.766159 | finger: pinky | distance: 21.320699018793913
timestamp: 7600 | hand: left | pinch strength: 0.560667 | finger: pinky | distance: 24.958197492206846
timestamp: 7618 | hand: left | pinch strength: 0.306308 | finger: pinky | distance: 30.68969400303626
timestamp: 7636 | hand: left | pinch strength: 0.00818223 | finger: pinky | distance: 38.538732232651356
timestamp: 8341 | hand: left | pinch strength: 0.0764704 | finger: index | distance: 65.78908311701038
timestamp: 8360 | hand: left | pinch strength: 0.191424 | finger: index | distance: 62.701253562608294
timestamp: 8378 | hand: left | pinch strength: 0.299161 | finger: index | distance: 59.697628001036186
timestamp: 8396 | hand: left | pinch strength: 0.401561 | finger: index | distance: 56.66478389377395
timestamp: 8415 | hand: left | pinch strength: 0.510989 | finger: index | distance: 53.37097863918179
timestamp: 8468 | hand: left | pinch strength: 0.513271 | finger: index | distance: 42.88057925215101
timestamp: 8486 | hand: left | pinch strength: 0.396607 | finger: index | distance: 42.770095195124355
timestamp: 8504 | hand: left | pinch strength: 0.296292 | finger: index | distance: 43.861163162871044
timestamp: 8522 | hand: left | pinch strength: 0.498016 | finger: index | distance: 42.24544322172506
timestamp: 8540 | hand: left | pinch strength: 0.839233 | finger: index | distance: 33.77008676328798
timestamp: 8557 | hand: left | pinch strength: 0.873379 | finger: index | distance: 29.528498556479338
timestamp: 8576 | hand: left | pinch strength: 0.749369 | finger: index | distance: 29.68956431138724
timestamp: 8594 | hand: left | pinch strength: 0.762837 | finger: index | distance: 29.90208348928218
timestamp: 8613 | hand: left | pinch strength: 0.771543 | finger: index | distance: 29.562173076416496
timestamp: 8635 | hand: left | pinch strength: 0.76718 | finger: index | distance: 29.34969057758531
timestamp: 8646 | hand: left | pinch strength: 0.871127 | finger: index | distance: 27.573421858739263
timestamp: 8664 | hand: left | pinch strength: 0.7645 | finger: index | distance: 30.64284061571315
timestamp: 8682 | hand: left | pinch strength: 0.316983 | finger: middle | distance: 42.730709203101256
timestamp: 8702 | hand: left | pinch strength: 0.529669 | finger: middle | distance: 42.06519927445967
timestamp: 8718 | hand: left | pinch strength: 0.556545 | finger: middle | distance: 41.55945910379488
timestamp: 8736 | hand: left | pinch strength: 0.513397 | finger: middle | distance: 39.992895419061576
timestamp: 8795 | hand: left | pinch strength: 0.524639 | finger: middle | distance: 39.661669833732404
timestamp: 8814 | hand: left | pinch strength: 0.67768 | finger: middle | distance: 36.82303762592106
timestamp: 8832 | hand: left | pinch strength: 0.826387 | finger: middle | distance: 32.81679307915382
timestamp: 8850 | hand: left | pinch strength: 0.934656 | finger: middle | distance: 30.060938990656947
timestamp: 8870 | hand: left | pinch strength: 0.981353 | finger: middle | distance: 28.038715091815504
timestamp: 8888 | hand: left | pinch strength: 0.990736 | finger: middle | distance: 26.231502835331458
timestamp: 8904 | hand: left | pinch strength: 0.967679 | finger: middle | distance: 26.01295732899279
timestamp: 8922 | hand: left | pinch strength: 0.971099 | finger: middle | distance: 25.739663828418557
timestamp: 8941 | hand: left | pinch strength: 0.980682 | finger: middle | distance: 25.107677351758355
timestamp: 8958 | hand: left | pinch strength: 0.990591 | finger: middle | distance: 24.122657523581438
timestamp: 8972 | hand: left | pinch strength: 0.985168 | finger: middle | distance: 23.99715970693204
timestamp: 8989 | hand: left | pinch strength: 0.968067 | finger: middle | distance: 23.503970813460374
timestamp: 9007 | hand: left | pinch strength: 0.956674 | finger: middle | distance: 23.338909014776156
timestamp: 9030 | hand: left | pinch strength: 0.949462 | finger: middle | distance: 23.28251176312381
timestamp: 9049 | hand: left | pinch strength: 0.947113 | finger: middle | distance: 23.268772034639042
timestamp: 9068 | hand: left | pinch strength: 0.933037 | finger: middle | distance: 23.213619924518493
timestamp: 9085 | hand: left | pinch strength: 0.929104 | finger: middle | distance: 23.265748279391307
timestamp: 9104 | hand: left | pinch strength: 0.92944 | finger: middle | distance: 23.290986647198995
timestamp: 9122 | hand: left | pinch strength: 0.956312 | finger: middle | distance: 23.190348229382003
timestamp: 9140 | hand: left | pinch strength: 0.969565 | finger: middle | distance: 23.14361631206326
timestamp: 9152 | hand: left | pinch strength: 0.988363 | finger: middle | distance: 23.064945415066514
timestamp: 9171 | hand: left | pinch strength: 0.99791 | finger: middle | distance: 23.04790838666282
timestamp: 9189 | hand: left | pinch strength: 0.995091 | finger: middle | distance: 22.93739677905935
timestamp: 9207 | hand: left | pinch strength: 0.983333 | finger: middle | distance: 22.781345482653098
timestamp: 9225 | hand: left | pinch strength: 0.933676 | finger: middle | distance: 22.8195402889716
timestamp: 9243 | hand: left | pinch strength: 0.87015 | finger: middle | distance: 23.221102579335
timestamp: 9261 | hand: left | pinch strength: 0.832369 | finger: middle | distance: 23.455718407245588
timestamp: 9280 | hand: left | pinch strength: 0.814324 | finger: middle | distance: 23.44493582844706
timestamp: 9298 | hand: left | pinch strength: 0.74567 | finger: middle | distance: 24.548829137048436
timestamp: 9316 | hand: left | pinch strength: 0.695686 | finger: middle | distance: 25.48152911424273
timestamp: 9333 | hand: left | pinch strength: 0.736537 | finger: middle | distance: 26.555753369091242
timestamp: 9352 | hand: left | pinch strength: 0.815411 | finger: middle | distance: 26.74369333132581
timestamp: 9370 | hand: left | pinch strength: 0.671916 | finger: middle | distance: 28.19492663583294
timestamp: 9387 | hand: left | pinch strength: 0.319219 | finger: middle | distance: 34.50627726950564
timestamp: 9406 | hand: left | pinch strength: 0.090813 | finger: middle | distance: 40.05041021013397
timestamp: 9460 | hand: left | pinch strength: 0.212497 | finger: middle | distance: 46.55053882609743
timestamp: 9487 | hand: left | pinch strength: 0.0874167 | finger: middle | distance: 47.102048172027466
timestamp: 9503 | hand: left | pinch strength: 0.112211 | finger: middle | distance: 47.670425380942405
timestamp: 9515 | hand: left | pinch strength: 0.140414 | finger: middle | distance: 48.32579428214287
timestamp: 9533 | hand: left | pinch strength: 0.15631 | finger: ring | distance: 49.41899102571803
timestamp: 9551 | hand: left | pinch strength: 0.178641 | finger: ring | distance: 49.359404301510764
