timestamp,hand,pinch strength,finger,distance
8504,left,0.296292,index,43.861163162871044
8522,left,0.498016,index,42.24544322172506
8540,left,0.839233,index,33.77008676328798
8557,left,0.873379,index,29.528498556479338
8576,left,0.749369,index,29.68956431138724
8594,left,0.762837,index,29.90208348928218
8613,left,0.771543,index,29.562173076416496
8635,left,0.76718,index,29.34969057758531
8646,left,0.871127,index,27.573421858739263
8664,left,0.7645,index,30.64284061571315
8682,left,0.316983,middle,42.730709203101256
8702,left,0.529669,middle,42.06519927445967
8718,left,0.556545,middle,41.55945910379488
8736,left,0.513397,middle,39.992895419061576
8795,left,0.524639,middle,39.661669833732404
8814,left,0.67768,middle,36.82303762592106
8832,left,0.826387,middle,32.81679307915382
8850,left,0.934656,middle,30.060938990656947
8870,left,0.981353,middle,28.038715091815504
8888,left,0.990736,middle,26.231502835331458
8904,left,0.967679,middle,26.01295732899279
8922,left,0.971099,middle,25.739663828418557
8941,left,0.980682,middle,25.107677351758355
8958,left,0.990591,middle,24.122657523581438
8972,left,0.985168,middle,23.99715970693204
8989,left,0.968067,middle,23.503970813460374
9007,left,0.956674,middle,23.338909014776156
9030,left,0.949462,middle,23.28251176312381
9049,left,0.947113,middle,23.268772034639042
9068,left,0.933037,middle,23.213619924518493
9085,left,0.929104,middle,23.265748279391307
9104,left,0.92944,middle,23.290986647198995
9122,left,0.956312,middle,23.190348229382003
9140,left,0.969565,middle,23.14361631206326
9152,left,0.988363,middle,23.064945415066514
9171,left,0.99791,middle,23.04790838666282
9189,left,0.995091,middle,22.93739677905935
9207,left,0.983333,middle,22.781345482653098
9225,left,0.933676,middle,22.8195402889716
9243,left,0.87015,middle,23.221102579335
9261,left,0.832369,middle,23.455718407245588
9280,left,0.814324,middle,23.44493582844706
9298,left,0.74567,middle,24.548829137048436
9316,left,0.695686,middle,25.48152911424273
9333,left,0.736537,middle,26.555753369091242
9352,left,0.815411,middle,26.74369333132581
9370,left,0.671916,middle,28.19492663583294
9387,left,0.319219,middle,34.50627726950564
9406,left,0.090813,middle,40.05041021013397
9460,left,0.212497,middle,46.55053882609743
9487,left,0.0874167,middle,47.102048172027466
9503,left,0.112211,middle,47.670425380942405
9515,left,0.140414,middle,48.32579428214287
9533,left,0.15631,ring,49.41899102571803
9551,left,0.178641,ring,49.359404301510764
9577,left,0.211788,ring,49.14800082404168
9594,left,0.268944,ring,48.70257548631286
9613,left,0.345912,ring,48.208753644955394
9628,left,0.405342,ring,47.633419392271236
9644,left,0.459617,index,44.97117486790841
9680,right,0.16916,middle,49.901781310891046
9703,right,0.219562,middle,49.45180508333341
9718,right,0.326854,middle,48.20408057415891
9737,right,0.384607,middle,46.17145547846633
9754,right,0.344091,middle,45.93240890700156
9773,right,0.398099,middle,45.177930154003256
9791,right,0.556773,middle,41.55312257821307
9809,right,0.584428,middle,39.343898764611524
9830,right,0.620985,middle,37.428797749860976
9846,right,0.627996,middle,36.5228565969312
9864,right,0.615897,middle,36.00856735556137
9882,right,0.630067,middle,35.57067135998423
9900,right,0.652584,middle,35.47446323765871
9918,right,0.706464,middle,35.15092109746202
9935,right,0.791596,middle,34.52042785076687
9955,right,0.892251,middle,32.70010302736065
9975,right,0.752594,middle,31.28179448177487
9991,right,0.153757,middle,44.59368736715987
10010,right,0.191474,middle,46.159935636870216
10022,right,0.208572,index,50.23190512015251
10039,right,0.229496,index,49.85034228568549
10057,right,0.192048,index,49.769322207560684
10093,right,0.792188,middle,15.030754320392562
10110,right,0.72993,middle,16.507805441366216
10128,right,0.69871,middle,17.26273478479003
10146,right,0.676965,middle,17.92700614966144
10168,right,0.660982,middle,18.571822076737643
10189,right,0.650181,middle,19.176008615194135
10206,right,0.641476,middle,19.699165480040012
10225,right,0.645185,middle,20.00713027797839
10243,right,0.651147,middle,20.196634428785423
10273,left,1,middle,7.929345559376288
10296,left,1,middle,11.657587443377821
10315,left,0.922917,middle,12.8823315824427
10333,left,0.872371,middle,13.673482292378957
10352,left,0.855727,middle,14.53067734140431
10369,left,0.83918,middle,15.306031164217591
10382,left,0.827833,middle,15.738653214300125
10400,left,0.817247,middle,16.097252281057155
10418,left,0.816187,middle,16.330802001126564
10436,left,0.825033,middle,16.553266293997687
10454,left,0.8355,middle,16.696479898469626
10472,left,0.854276,middle,16.912123343921063
10490,left,0.860285,middle,17.055153150880802
10508,left,0.87092,middle,17.255455195386773
10527,left,0.877952,middle,17.509093523081084
10545,left,0.886587,middle,17.594168977249275
10563,left,0.893381,middle,17.715610376162594
10581,left,0.890496,middle,17.77746553927188
10599,left,0.892689,middle,17.84980744994187
10617,left,0.89348,middle,17.94407715654388
10635,left,0.893573,middle,18.002366538874828
10650,left,0.889848,middle,18.10753473005094
10668,left,0.889735,middle,18.175221869347293
10690,left,0.8804,middle,18.306650731359905
10708,left,0.877993,middle,18.432377627425065
10726,left,0.869825,middle,18.52224287174749
10747,left,0.869369,middle,18.575192838837506
10764,left,0.86907,middle,18.624907328628503
10782,left,0.868795,middle,18.67914917762584
10800,left,0.872724,middle,18.780764414687702
10818,left,0.877433,middle,18.85315642007992
10836,left,0.881099,middle,18.894544979967108
10855,left,0.88178,middle,18.92482509826707
10872,left,0.886506,middle,18.99593569688002
10890,left,0.887303,middle,19.029247200033975
10908,left,0.889668,middle,19.15776109048233
10927,left,0.887152,middle,19.277227471812427
10945,left,0.891545,middle,19.400211261736303
10963,left,0.897666,middle,19.45135054437096
10981,left,0.894663,middle,19.51689560355334
10999,left,0.901226,middle,19.586982335214397
11018,left,0.91157,middle,19.712947572598065
11035,left,0.917719,middle,19.851851928724447
11053,left,0.923698,middle,19.949817142019135
11073,left,0.933439,middle,20.0577043801129
11090,left,0.945299,middle,20.134446205446054
11103,left,0.949901,middle,20.26072989800712
11121,left,0.954081,middle,20.315450204216486
11139,left,0.955086,middle,20.36078009311041
11162,left,0.954297,middle,20.450213837512813
11180,left,0.949483,middle,20.537363487069097
11198,left,0.949716,middle,20.620898840739187
11216,left,0.950465,middle,20.777306346107537
11234,left,0.948924,index,20.845931809348315
11252,left,0.945963,index,20.71156896519431
11270,left,0.934487,index,20.71993496611415
11289,left,0.922114,index,20.738532373338305
11306,left,0.902864,index,20.897067162642706
11324,left,0.872562,index,21.285510588191194
11342,left,0.85214,index,21.544414682232613
11360,left,0.836571,index,21.767616911366293
11379,left,0.822278,index,21.995798530628534
11397,left,0.807997,index,22.13994403786965
11415,left,0.798788,index,22.130510409839196
11433,left,0.793833,index,22.219941246546995
11451,left,0.791699,index,22.229102433521692
11469,left,0.788036,index,22.283556919845655
11485,left,0.787502,index,22.323645423630964
11502,left,0.789027,index,22.39206147276306
11523,left,0.78809,index,22.41483867887519
11542,left,0.79069,index,22.46764629417155
11560,left,0.796259,index,22.583368349296325
11577,left,0.801574,index,22.724789922021262
11595,left,0.802769,index,22.82183579381816
11614,left,0.805079,index,22.906913497894013
11632,left,0.80552,index,22.970490656492306
11650,left,0.805653,index,23.035967463946474
11668,left,0.806805,index,23.101016016617127
11686,left,0.806003,index,23.177703531627113
11704,left,0.805956,index,23.26568290422612
11721,left,0.80631,index,23.34307134890353
11741,left,0.807365,index,23.428115694609353
11758,left,0.808846,index,23.507648521279208
11777,left,0.808954,index,23.643407157175986
11794,left,0.811043,index,23.723890174252613
11813,left,0.811824,index,23.78157473759889
11830,left,0.809298,index,23.90326709887167
11849,left,0.80909,index,23.99393158696593
11866,left,0.808848,index,24.0748339350451
11885,left,0.810295,index,24.16725656751301
11902,left,0.812903,index,24.262159281481935
11921,left,0.812802,index,24.342809780302684
11939,left,0.812728,index,24.41728740052835
11957,left,0.815587,index,24.44910360319984
11975,left,0.82232,index,24.45777624805659
11994,left,0.828626,index,24.460784717584183
12011,left,0.832185,index,24.46735143001793
12029,left,0.836118,index,24.47148910467037
12047,left,0.837817,index,24.49111945175233
12067,left,0.841975,index,24.48042436315187
12084,left,0.846853,index,24.45589616023097
12102,left,0.851715,index,24.426858353050655
12120,left,0.854121,index,24.420721303843603
12137,left,0.859444,index,24.456449251679988
12152,left,0.863684,index,24.486511817733447
12169,left,0.871133,index,24.535259546212256
12188,left,0.875157,index,24.556400122982197
12211,left,0.88036,index,24.5792197191042
12272,left,1,ring,17.997551897410933
12282,left,0.988207,ring,19.041460503070663
12301,left,1,ring,19.09445803917985
12319,left,1,ring,19.03611037738539
12333,left,1,ring,19.027320068785293
12352,left,1,ring,18.965536164316582
12369,left,1,ring,18.957246872897983
12391,left,1,ring,18.96529520360809
12409,left,1,ring,18.954292497743086
12428,left,1,ring,18.923920338291424
12446,left,1,ring,18.880114721579424
12464,left,1,ring,18.86716588414911
12483,left,1,ring,18.87505908467574
12500,left,1,ring,18.890259713672542
12514,left,1,ring,18.88994578234675
12532,left,1,ring,18.90050974048054
12550,left,1,ring,18.924949997291932
12568,left,1,ring,18.954927988520566
12587,left,1,ring,18.96535875352744
12605,left,1,ring,18.949631880593348
12623,left,1,ring,18.93364059339883
12641,left,1,ring,18.93669838831469
12659,left,1,ring,18.911734861984502
12678,left,1,ring,18.932303377296698
12695,left,1,ring,18.961959954076477
12713,left,1,ring,19.082254716096838
12731,left,1,ring,18.395848511009223
12750,left,1,ring,16.212437014835242
12768,left,0.755456,ring,19.826769702853774
12785,left,0.172351,ring,37.91252661588252
13367,left,0.214631,pinky,71.03409000219541
13386,left,0.429433,pinky,63.54551646693888
13405,left,0.6181,pinky,56.80899408447575
13421,left,0.780392,pinky,51.03334195219828
13440,left,0.931246,pinky,45.68804777367928
13457,left,1,pinky,40.731009553164775
13475,left,1,pinky,36.7121828505198
13493,left,1,pinky,32.92809052010152
13512,left,1,pinky,29.94613952098
13530,left,1,pinky,27.474171465214372
13547,left,1,pinky,25.578397362813796
13565,left,1,pinky,24.288521969440616
13584,left,1,pinky,23.650006806341512
13602,left,1,pinky,23.22888418779516
13620,left,1,pinky,22.9650554863253
13638,left,1,pinky,21.520053777116818
13656,left,1,pinky,20.75077806372571
13674,left,1,pinky,20.34313157898755
13693,left,1,pinky,20.003706106619347
13711,left,1,pinky,19.773672031517048
13731,left,1,pinky,19.660919816987196
13745,left,1,pinky,19.60129999056184
13762,left,1,pinky,19.56013503148687
13778,left,1,pinky,19.562756216852467
13796,left,1,pinky,19.52837308891859
13814,left,1,pinky,19.482458922836205
13832,left,1,pinky,19.443576057145464
13850,left,1,pinky,19.431747999086454
13873,left,1,pinky,19.44500107945483
13890,left,1,pinky,19.456261969864613
13909,left,1,pinky,19.45704101681445
13927,left,1,pinky,19.465188433200428
13945,left,1,pinky,19.466071377656053
13963,left,1,pinky,19.474131724161666
13981,left,1,pinky,19.49851978612736
13999,left,1,pinky,19.500578834742306
14017,left,1,pinky,19.50134613943356
14036,left,1,pinky,19.48964168475142
14053,left,1,pinky,19.499260755218387
14073,left,1,pinky,19.495682834925287
14089,left,1,pinky,19.501616275068084
14107,left,1,pinky,19.502780495355
14125,left,1,pinky,19.49771727587617
14144,left,1,pinky,19.468856522662048
14162,left,1,pinky,19.439888228073738
14180,left,1,pinky,19.431727340614877
14198,left,1,pinky,19.429988905812593
14216,left,1,pinky,19.426512089667575
14235,left,1,pinky,19.404591632136963
14253,left,1,pinky,19.37945208332783
14270,left,1,pinky,19.34783158547748
14286,left,1,pinky,19.30094921240922
14304,left,1,pinky,19.232064723528772
14322,left,1,pinky,19.1529370429185
14340,left,1,pinky,19.19261905238574
14358,left,0.942578,pinky,19.53230846187925
14376,left,0.810158,pinky,20.75647413314698
14394,left,0.624336,pinky,23.518013952925532
14412,left,0.420122,pinky,27.449463091470477
14430,left,0.195892,pinky,32.5638639361179
